DeviceName,DeviceId,SoftwareName,SoftwareVendor,OSPlatform,OSVersion,VulnerabilitySeverityLevel,IsExploitAvailable,RecommendedSecurityUpdate,CVEs,DeviceId1,LatestTimestamp,LastSeenDate,TimeSeen
datac-ping-1.sadc.external,9796cf1425b36fb53d6a6c06ac11fe6597142672,jre,oracle,WindowsServer2012R2,6.3.9600.21620,Medium,0,,"{'CVE-2019-2684': 'Medium', 'CVE-2017-3252': 'Medium', 'CVE-2017-10348': 'Medium', 'CVE-2022-21628': 'Medium', 'CVE-2021-2369': 'Medium', 'CVE-2019-2996': 'Medium', 'CVE-2017-10281': 'Medium', 'CVE-2020-14792': 'Medium', 'CVE-2023-22081': 'Medium', 'CVE-2021-35565': 'Medium', 'CVE-2020-14556': 'Medium', 'CVE-2019-2999': 'Medium', 'CVE-2019-2745': 'Medium', 'CVE-2022-21305': 'Medium', 'CVE-2018-2641': 'Medium', 'CVE-2017-10108': 'Medium', 'CVE-2023-22043': 'Medium', 'CVE-2017-3262': 'Medium', 'CVE-2018-2798': 'Medium', 'CVE-2023-21954': 'Medium', 'CVE-2018-2599': 'Medium', 'CVE-2016-5548': 'Medium', 'CVE-2020-2800': 'Medium', 'CVE-2017-3526': 'Medium', 'CVE-2018-2602': 'Medium', 'CVE-2022-21282': 'Medium', 'CVE-2021-3522': 'Medium', 'CVE-2018-2588': 'Medium', 'CVE-2017-3509': 'Medium', 'CVE-2019-2816': 'Medium', 'CVE-2022-21291': 'Medium', 'CVE-2021-35561': 'Medium', 'CVE-2019-2958': 'Medium', 'CVE-2016-5552': 'Medium', 'CVE-2018-2940': 'Medium', 'CVE-2023-21939': 'Medium', 'CVE-2020-14621': 'Medium', 'CVE-2017-10243': 'Medium', 'CVE-2017-3261': 'Medium', 'CVE-2019-2949': 'Medium', 'CVE-2019-16168': 'Medium', 'CVE-2018-2797': 'Medium', 'CVE-2019-2989': 'Medium', 'CVE-2016-10165': 'Medium', 'CVE-2021-2163': 'Medium', 'CVE-2018-3214': 'Medium', 'CVE-2018-3211': 'Medium', 'CVE-2022-21496': 'Medium', 'CVE-2017-10347': 'Medium', 'CVE-2017-10135': 'Medium', 'CVE-2020-2601': 'Medium', 'CVE-2021-35550': 'Medium', 'CVE-2017-10357': 'Medium', 'CVE-2018-2677': 'Medium', 'CVE-2018-2815': 'Medium', 'CVE-2022-21360': 'Medium', 'CVE-2018-2634': 'Medium', 'CVE-2018-2603': 'Medium', 'CVE-2017-10105': 'Medium', 'CVE-2017-10295': 'Medium', 'CVE-2022-21296': 'Medium', 'CVE-2016-5597': 'Medium', 'CVE-2021-35559': 'Medium', 'CVE-2020-2593': 'Medium', 'CVE-2017-10293': 'Medium', 'CVE-2021-35564': 'Medium', 'CVE-2018-2973': 'Medium', 'CVE-2017-10081': 'Medium', 'CVE-2017-10198': 'Medium', 'CVE-2019-18197': 'Medium', 'CVE-2020-2585': 'Medium', 'CVE-2022-21271': 'Medium', 'CVE-2018-3180': 'Medium', 'CVE-2019-13118': 'Medium', 'CVE-2017-10350': 'Medium', 'CVE-2016-5547': 'Medium', 'CVE-2017-10349': 'Medium', 'CVE-2018-2678': 'Medium', 'CVE-2022-21299': 'Medium', 'CVE-2018-13785': 'Medium', 'CVE-2019-2762': 'Medium', 'CVE-2022-21293': 'Medium', 'CVE-2017-10053': 'Medium', 'CVE-2016-5549': 'Medium', 'CVE-2017-10109': 'Medium', 'CVE-2022-21626': 'Medium', 'CVE-2022-21294': 'Medium', 'CVE-2021-35586': 'Medium', 'CVE-2022-21349': 'Medium', 'CVE-2017-10356': 'Medium', 'CVE-2018-2581': 'Medium', 'CVE-2018-2618': 'Medium', 'CVE-2019-2769': 'Medium', 'CVE-2017-3231': 'Medium', 'CVE-2021-35556': 'Medium', 'CVE-2022-21365': 'Medium', 'CVE-2018-2663': 'Medium', 'CVE-2020-14803': 'Medium', 'CVE-2018-2799': 'Medium', 'CVE-2022-21540': 'Medium', 'CVE-2020-2781': 'Medium', 'CVE-2022-21541': 'Medium', 'CVE-2023-21967': 'Medium', 'CVE-2022-21426': 'Medium', 'CVE-2018-2795': 'Medium', 'CVE-2023-22067': 'Medium', 'CVE-2019-2975': 'Medium', 'CVE-2018-2800': 'Medium', 'CVE-2018-2796': 'Medium', 'CVE-2019-11068': 'Medium', 'CVE-2020-2830': 'Medium', 'CVE-2022-21434': 'Medium', 'CVE-2021-35578': 'Medium', 'CVE-2018-2582': 'Medium', 'CVE-2016-5554': 'Medium', 'CVE-2022-21341': 'Medium', 'CVE-2023-21830': 'Medium', 'CVE-2022-21340': 'Medium', 'CVE-2018-2629': 'Medium', 'CVE-2021-2161': 'Medium', 'CVE-2021-35567': 'Medium', 'CVE-2017-10274': 'Medium'}",9796cf1425b36fb53d6a6c06ac11fe6597142672,2023-11-12T22:30:08.6047149Z,12/11/2023,22:30:08
datac-ping-t1.sadc.external,2f7a988edc55f916fc2a7df28d2019429610ba4f,log4j,apache,WindowsServer2012R2,6.3.9600.21620,Critical,1,,"{'CVE-2021-45046': 'Critical', 'CVE-2021-44228': 'Critical'}",2f7a988edc55f916fc2a7df28d2019429610ba4f,2023-11-12T22:34:20.4981424Z,12/11/2023,22:34:20
datac-ping-t1.sadc.external,2f7a988edc55f916fc2a7df28d2019429610ba4f,pingfederate,pingidentity,WindowsServer2012R2,6.3.9600.21620,Medium,0,,"{'CVE-2021-40329': 'Medium', 'CVE-2021-42000': 'Medium', 'CVE-2023-34085': 'Medium'}",2f7a988edc55f916fc2a7df28d2019429610ba4f,2023-11-12T22:34:20.4981424Z,12/11/2023,22:34:20
datac-ping-t1.sadc.external,2f7a988edc55f916fc2a7df28d2019429610ba4f,pingfederate,pingidentity,WindowsServer2012R2,6.3.9600.21620,High,0,,{'CVE-2021-41770': 'High'},2f7a988edc55f916fc2a7df28d2019429610ba4f,2023-11-12T22:34:20.4981424Z,12/11/2023,22:34:20
syd-ex-hybrid.sa.internal,9950a290e85d26b9e48507c4b339d0b5342dc3f5,exchange_server_2013,microsoft,WindowsServer2012R2,6.3.9600.21620,Critical,0,October 2021 Security Updates,{'CVE-2021-26427': 'Critical'},9950a290e85d26b9e48507c4b339d0b5342dc3f5,2023-11-12T22:27:28.3869993Z,12/11/2023,22:27:28
syd-ex-hybrid.sa.internal,9950a290e85d26b9e48507c4b339d0b5342dc3f5,exchange_server_2013,microsoft,WindowsServer2012R2,6.3.9600.21620,High,0,February 2023 Security Updates (Last updated at March 2023),{'CVE-2023-21707': 'High'},9950a290e85d26b9e48507c4b339d0b5342dc3f5,2023-11-12T22:27:28.3869993Z,12/11/2023,22:27:28
syd-ex-hybrid.sa.internal,9950a290e85d26b9e48507c4b339d0b5342dc3f5,exchange_server_2013,microsoft,WindowsServer2012R2,6.3.9600.21620,High,0,August 2022 Security Updates (Last updated at October 2022),"{'CVE-2022-24477': 'High', 'CVE-2022-21980': 'High', 'CVE-2022-24516': 'High'}",9950a290e85d26b9e48507c4b339d0b5342dc3f5,2023-11-12T22:27:28.3869993Z,12/11/2023,22:27:28
syd-ex-hybrid.sa.internal,9950a290e85d26b9e48507c4b339d0b5342dc3f5,exchange_server_2013,microsoft,WindowsServer2012R2,6.3.9600.21620,High,0,January 2023 Security Updates,{'CVE-2023-21762': 'High'},9950a290e85d26b9e48507c4b339d0b5342dc3f5,2023-11-12T22:27:28.3869993Z,12/11/2023,22:27:28
syd-ex-hybrid.sa.internal,9950a290e85d26b9e48507c4b339d0b5342dc3f5,exchange_server_2013,microsoft,WindowsServer2012R2,6.3.9600.21620,High,1,September 2022 Security Updates (Last updated at November 2022),"{'CVE-2022-41040': 'High', 'CVE-2022-41082': 'High'}",9950a290e85d26b9e48507c4b339d0b5342dc3f5,2023-11-12T22:27:28.3869993Z,12/11/2023,22:27:28
syd-ex-hybrid.sa.internal,9950a290e85d26b9e48507c4b339d0b5342dc3f5,exchange_server_2013,microsoft,WindowsServer2012R2,6.3.9600.21620,High,0,May 2022 Security Updates,{'CVE-2022-21978': 'High'},9950a290e85d26b9e48507c4b339d0b5342dc3f5,2023-11-12T22:27:28.3869993Z,12/11/2023,22:27:28
syd-ex-hybrid.sa.internal,9950a290e85d26b9e48507c4b339d0b5342dc3f5,exchange_server_2013,microsoft,WindowsServer2012R2,6.3.9600.21620,Medium,0,November 2021 Security Updates,"{'CVE-2021-42305': 'Medium', 'CVE-2021-41349': 'Medium'}",9950a290e85d26b9e48507c4b339d0b5342dc3f5,2023-11-12T22:27:28.3869993Z,12/11/2023,22:27:28
syd-ex-hybrid.sa.internal,9950a290e85d26b9e48507c4b339d0b5342dc3f5,exchange_server_2013,microsoft,WindowsServer2012R2,6.3.9600.21620,Medium,0,August 2022 Security Updates (Last updated at October 2022),"{'CVE-2022-30134': 'Medium', 'CVE-2022-21979': 'Medium'}",9950a290e85d26b9e48507c4b339d0b5342dc3f5,2023-11-12T22:27:28.3869993Z,12/11/2023,22:27:28
syd-ex-hybrid.sa.internal,9950a290e85d26b9e48507c4b339d0b5342dc3f5,exchange_server_2013,microsoft,WindowsServer2012R2,6.3.9600.21620,High,0,March 2022 Security Updates,{'CVE-2022-23277': 'High'},9950a290e85d26b9e48507c4b339d0b5342dc3f5,2023-11-12T22:27:28.3869993Z,12/11/2023,22:27:28
syd-ex-hybrid.sa.internal,9950a290e85d26b9e48507c4b339d0b5342dc3f5,exchange_server_2013,microsoft,WindowsServer2012R2,6.3.9600.21620,Critical,0,January 2022 Security Updates,"{'CVE-2022-21855': 'Critical', 'CVE-2022-21969': 'Critical', 'CVE-2022-21846': 'Critical'}",9950a290e85d26b9e48507c4b339d0b5342dc3f5,2023-11-12T22:27:28.3869993Z,12/11/2023,22:27:28
syd-ex-hybrid.sa.internal,9950a290e85d26b9e48507c4b339d0b5342dc3f5,exchange_server_2013,microsoft,WindowsServer2012R2,6.3.9600.21620,High,0,November 2022 Security Updates (Last updated at December 2022),"{'CVE-2022-41079': 'High', 'CVE-2022-41078': 'High'}",9950a290e85d26b9e48507c4b339d0b5342dc3f5,2023-11-12T22:27:28.3869993Z,12/11/2023,22:27:28
syd-ex-hybrid.sa.internal,9950a290e85d26b9e48507c4b339d0b5342dc3f5,exchange_server_2013,microsoft,WindowsServer2012R2,6.3.9600.21620,High,0,February 2023 Security Updates,"{'CVE-2023-21529': 'High', 'CVE-2023-21706': 'High'}",9950a290e85d26b9e48507c4b339d0b5342dc3f5,2023-11-12T22:27:28.3869993Z,12/11/2023,22:27:28
syd-ex-hybrid.sa.internal,9950a290e85d26b9e48507c4b339d0b5342dc3f5,exchange_server_2013,microsoft,WindowsServer2012R2,6.3.9600.21620,High,1,November 2022 Security Updates (Last updated at December 2022),{'CVE-2022-41080': 'High'},9950a290e85d26b9e48507c4b339d0b5342dc3f5,2023-11-12T22:27:28.3869993Z,12/11/2023,22:27:28
syd-dgp1.sa.internal,89ec881624ec8de2ed2d673f0649a5fe30c9e849,7-zip,7-zip,WindowsServer2016,10.0.14393.6343,High,0,,"{'CVE-2023-40481': 'High', 'CVE-2023-31102': 'High'}",89ec881624ec8de2ed2d673f0649a5fe30c9e849,2023-11-12T22:28:45.2595306Z,12/11/2023,22:28:45
syd-aad.sa.internal,ffcc366e4cbb0d5e92cef695b58f46a0c71edf72,odbc,microsoft,WindowsServer2016,10.0.14393.6343,Medium,0,,{'CVE-2023-36728': 'Medium'},ffcc366e4cbb0d5e92cef695b58f46a0c71edf72,2023-11-12T22:32:50.1746597Z,12/11/2023,22:32:50
syd-aad.sa.internal,ffcc366e4cbb0d5e92cef695b58f46a0c71edf72,odbc,microsoft,WindowsServer2016,10.0.14393.6343,High,0,,"{'CVE-2023-29349': 'High', 'CVE-2023-36420': 'High', 'CVE-2023-29356': 'High', 'CVE-2023-38169': 'High', 'CVE-2023-23375': 'High', 'CVE-2023-32027': 'High', 'CVE-2023-32026': 'High', 'CVE-2023-36785': 'High', 'CVE-2023-32025': 'High', 'CVE-2023-28304': 'High', 'CVE-2023-36730': 'High'}",ffcc366e4cbb0d5e92cef695b58f46a0c71edf72,2023-11-12T22:32:50.1746597Z,12/11/2023,22:32:50
syd-aad.sa.internal,ffcc366e4cbb0d5e92cef695b58f46a0c71edf72,oledb,microsoft,WindowsServer2016,10.0.14393.6343,High,0,,"{'CVE-2023-29349': 'High', 'CVE-2023-38169': 'High', 'CVE-2023-23375': 'High', 'CVE-2023-32028': 'High', 'CVE-2023-36417': 'High', 'CVE-2023-28304': 'High'}",ffcc366e4cbb0d5e92cef695b58f46a0c71edf72,2023-11-12T22:32:50.1746597Z,12/11/2023,22:32:50
syd-aad.sa.internal,ffcc366e4cbb0d5e92cef695b58f46a0c71edf72,7-zip,7-zip,WindowsServer2016,10.0.14393.6343,High,0,,"{'CVE-2023-40481': 'High', 'CVE-2023-31102': 'High'}",ffcc366e4cbb0d5e92cef695b58f46a0c71edf72,2023-11-12T22:32:50.1746597Z,12/11/2023,22:32:50
syd-sqlmgt.sa.internal,ec8437ec8841e3180cd2b2967b07d4be5b9ed4eb,openssl,openssl,WindowsServer2019,10.0.17763.4974,Low,0,,{'CVE-2023-3817': 'Low'},ec8437ec8841e3180cd2b2967b07d4be5b9ed4eb,2023-11-12T22:30:13.3629332Z,12/11/2023,22:30:13
syd-sqlmgt.sa.internal,ec8437ec8841e3180cd2b2967b07d4be5b9ed4eb,7-zip,7-zip,WindowsServer2019,10.0.17763.4974,High,0,,"{'CVE-2023-40481': 'High', 'CVE-2023-31102': 'High'}",ec8437ec8841e3180cd2b2967b07d4be5b9ed4eb,2023-11-12T22:30:13.3629332Z,12/11/2023,22:30:13
syd-sqlmgt.sa.internal,ec8437ec8841e3180cd2b2967b07d4be5b9ed4eb,jre,oracle,WindowsServer2019,10.0.17763.4974,Medium,0,,"{'CVE-2022-21628': 'Medium', 'CVE-2021-2369': 'Medium', 'CVE-2019-2996': 'Medium', 'CVE-2020-14792': 'Medium', 'CVE-2023-22081': 'Medium', 'CVE-2021-35565': 'Medium', 'CVE-2020-14556': 'Medium', 'CVE-2019-2999': 'Medium', 'CVE-2022-21305': 'Medium', 'CVE-2023-22043': 'Medium', 'CVE-2023-21954': 'Medium', 'CVE-2020-2800': 'Medium', 'CVE-2022-21282': 'Medium', 'CVE-2021-3522': 'Medium', 'CVE-2022-21291': 'Medium', 'CVE-2021-35561': 'Medium', 'CVE-2019-2958': 'Medium', 'CVE-2023-21939': 'Medium', 'CVE-2020-14621': 'Medium', 'CVE-2019-2949': 'Medium', 'CVE-2019-16168': 'Medium', 'CVE-2019-2989': 'Medium', 'CVE-2021-2163': 'Medium', 'CVE-2022-21496': 'Medium', 'CVE-2020-2601': 'Medium', 'CVE-2021-35550': 'Medium', 'CVE-2022-21360': 'Medium', 'CVE-2022-21296': 'Medium', 'CVE-2021-35559': 'Medium', 'CVE-2020-2593': 'Medium', 'CVE-2021-35564': 'Medium', 'CVE-2019-18197': 'Medium', 'CVE-2020-2585': 'Medium', 'CVE-2022-21271': 'Medium', 'CVE-2019-13118': 'Medium', 'CVE-2022-21299': 'Medium', 'CVE-2022-21293': 'Medium', 'CVE-2022-21626': 'Medium', 'CVE-2022-21294': 'Medium', 'CVE-2021-35586': 'Medium', 'CVE-2022-21349': 'Medium', 'CVE-2021-35556': 'Medium', 'CVE-2022-21365': 'Medium', 'CVE-2020-14803': 'Medium', 'CVE-2022-21540': 'Medium', 'CVE-2020-2781': 'Medium', 'CVE-2022-21541': 'Medium', 'CVE-2023-21967': 'Medium', 'CVE-2022-21426': 'Medium', 'CVE-2023-22067': 'Medium', 'CVE-2019-2975': 'Medium', 'CVE-2019-11068': 'Medium', 'CVE-2020-2830': 'Medium', 'CVE-2022-21434': 'Medium', 'CVE-2021-35578': 'Medium', 'CVE-2022-21341': 'Medium', 'CVE-2023-21830': 'Medium', 'CVE-2022-21340': 'Medium', 'CVE-2021-2161': 'Medium', 'CVE-2021-35567': 'Medium'}",ec8437ec8841e3180cd2b2967b07d4be5b9ed4eb,2023-11-12T22:30:13.3629332Z,12/11/2023,22:30:13
syd-sqlmgt.sa.internal,ec8437ec8841e3180cd2b2967b07d4be5b9ed4eb,jre,oracle,WindowsServer2019,10.0.17763.4974,High,0,,"{'CVE-2020-2803': 'High', 'CVE-2020-14583': 'High', 'CVE-2021-2388': 'High', 'CVE-2021-35560': 'High', 'CVE-2020-14664': 'High', 'CVE-2019-13117': 'High', 'CVE-2023-21930': 'High', 'CVE-2020-2805': 'High', 'CVE-2021-3517': 'High', 'CVE-2020-14593': 'High', 'CVE-2022-34169': 'High', 'CVE-2020-2604': 'High', 'CVE-2022-21476': 'High'}",ec8437ec8841e3180cd2b2967b07d4be5b9ed4eb,2023-11-12T22:30:13.3629332Z,12/11/2023,22:30:13
syd-sqlmgt.sa.internal,ec8437ec8841e3180cd2b2967b07d4be5b9ed4eb,jre,oracle,WindowsServer2019,10.0.17763.4974,Low,0,,"{'CVE-2023-22049': 'Low', 'CVE-2020-14779': 'Low', 'CVE-2023-21968': 'Low', 'CVE-2019-2992': 'Low', 'CVE-2019-2981': 'Low', 'CVE-2020-14578': 'Low', 'CVE-2019-2978': 'Low', 'CVE-2022-21443': 'Low', 'CVE-2020-2756': 'Low', 'CVE-2021-35603': 'Low', 'CVE-2019-2988': 'Low', 'CVE-2019-2933': 'Low', 'CVE-2020-14798': 'Low', 'CVE-2020-14581': 'Low', 'CVE-2020-2757': 'Low', 'CVE-2019-2983': 'Low', 'CVE-2020-2773': 'Low', 'CVE-2020-14796': 'Low', 'CVE-2023-22045': 'Low', 'CVE-2020-2654': 'Low', 'CVE-2021-2341': 'Low', 'CVE-2023-21843': 'Low', 'CVE-2020-14797': 'Low', 'CVE-2020-14782': 'Low', 'CVE-2019-2945': 'Low', 'CVE-2020-2754': 'Low', 'CVE-2019-2962': 'Low', 'CVE-2020-2659': 'Low', 'CVE-2020-2590': 'Low', 'CVE-2020-14781': 'Low', 'CVE-2019-2964': 'Low', 'CVE-2021-35588': 'Low', 'CVE-2020-2583': 'Low', 'CVE-2019-2894': 'Low', 'CVE-2023-21938': 'Low', 'CVE-2023-21937': 'Low', 'CVE-2019-2973': 'Low', 'CVE-2022-21619': 'Low', 'CVE-2022-21624': 'Low', 'CVE-2020-14579': 'Low', 'CVE-2020-2755': 'Low', 'CVE-2020-14577': 'Low', 'CVE-2022-21248': 'Low'}",ec8437ec8841e3180cd2b2967b07d4be5b9ed4eb,2023-11-12T22:30:13.3629332Z,12/11/2023,22:30:13
syd-sqlmgt.sa.internal,ec8437ec8841e3180cd2b2967b07d4be5b9ed4eb,openssl,openssl,WindowsServer2019,10.0.17763.4974,Medium,0,,"{'CVE-2023-4807': 'Medium', 'CVE-2023-5363': 'Medium'}",ec8437ec8841e3180cd2b2967b07d4be5b9ed4eb,2023-11-12T22:30:13.3629332Z,12/11/2023,22:30:13
datac-fs1.sa.internal,09759dd9e191e023c6d02858264580a5f5633e53,7-zip,7-zip,WindowsServer2016,10.0.14393.6343,High,0,,"{'CVE-2023-40481': 'High', 'CVE-2023-31102': 'High'}",09759dd9e191e023c6d02858264580a5f5633e53,2023-11-12T22:20:36.1494404Z,12/11/2023,22:20:36
syd-jiraapp-t2.sa.internal,12b3da7e2245cea6f014107638b0bd723529d334,jre,oracle,WindowsServer2019,10.0.17763.4974,High,0,,"{'CVE-2023-21930': 'High', 'CVE-2022-34169': 'High', 'CVE-2022-21476': 'High'}",12b3da7e2245cea6f014107638b0bd723529d334,2023-11-12T22:19:04.7609769Z,12/11/2023,22:19:04
syd-jiraapp-t2.sa.internal,12b3da7e2245cea6f014107638b0bd723529d334,commons_text,apache,WindowsServer2019,10.0.17763.4974,Critical,0,,{'CVE-2022-42889': 'Critical'},12b3da7e2245cea6f014107638b0bd723529d334,2023-11-12T22:19:04.7609769Z,12/11/2023,22:19:04
syd-jiraapp-t2.sa.internal,12b3da7e2245cea6f014107638b0bd723529d334,jdk,oracle,WindowsServer2019,10.0.17763.4974,High,0,,"{'CVE-2021-2388': 'High', 'CVE-2023-25193': 'High', 'CVE-2023-21930': 'High', 'CVE-2022-34169': 'High', 'CVE-2022-21476': 'High'}",12b3da7e2245cea6f014107638b0bd723529d334,2023-11-12T22:19:04.7609769Z,12/11/2023,22:19:04
syd-jiraapp-t2.sa.internal,12b3da7e2245cea6f014107638b0bd723529d334,jdk,oracle,WindowsServer2019,10.0.17763.4974,Medium,0,,"{'CVE-2022-21628': 'Medium', 'CVE-2021-2369': 'Medium', 'CVE-2020-14792': 'Medium', 'CVE-2023-22081': 'Medium', 'CVE-2021-35565': 'Medium', 'CVE-2022-21305': 'Medium', 'CVE-2023-21954': 'Medium', 'CVE-2022-21282': 'Medium', 'CVE-2022-21277': 'Medium', 'CVE-2022-21291': 'Medium', 'CVE-2021-35561': 'Medium', 'CVE-2023-21939': 'Medium', 'CVE-2021-2163': 'Medium', 'CVE-2022-21496': 'Medium', 'CVE-2021-35550': 'Medium', 'CVE-2022-21360': 'Medium', 'CVE-2023-22041': 'Medium', 'CVE-2022-21296': 'Medium', 'CVE-2021-35559': 'Medium', 'CVE-2021-35564': 'Medium', 'CVE-2023-21835': 'Medium', 'CVE-2022-21271': 'Medium', 'CVE-2022-21299': 'Medium', 'CVE-2022-21293': 'Medium', 'CVE-2022-21626': 'Medium', 'CVE-2022-21294': 'Medium', 'CVE-2021-35586': 'Medium', 'CVE-2021-35556': 'Medium', 'CVE-2022-21365': 'Medium', 'CVE-2020-14803': 'Medium', 'CVE-2022-21540': 'Medium', 'CVE-2022-21541': 'Medium', 'CVE-2023-21967': 'Medium', 'CVE-2022-21426': 'Medium', 'CVE-2022-21283': 'Medium', 'CVE-2022-21434': 'Medium', 'CVE-2022-21366': 'Medium', 'CVE-2021-35578': 'Medium', 'CVE-2022-21341': 'Medium', 'CVE-2022-21340': 'Medium', 'CVE-2021-2161': 'Medium', 'CVE-2021-35567': 'Medium'}",12b3da7e2245cea6f014107638b0bd723529d334,2023-11-12T22:19:04.7609769Z,12/11/2023,22:19:04
syd-jiraapp-t2.sa.internal,12b3da7e2245cea6f014107638b0bd723529d334,jre,oracle,WindowsServer2019,10.0.17763.4974,Medium,0,,"{'CVE-2022-21628': 'Medium', 'CVE-2023-22081': 'Medium', 'CVE-2023-22043': 'Medium', 'CVE-2023-21954': 'Medium', 'CVE-2023-21939': 'Medium', 'CVE-2022-21496': 'Medium', 'CVE-2022-21626': 'Medium', 'CVE-2022-21540': 'Medium', 'CVE-2022-21541': 'Medium', 'CVE-2023-21967': 'Medium', 'CVE-2022-21426': 'Medium', 'CVE-2023-22067': 'Medium', 'CVE-2022-21434': 'Medium', 'CVE-2023-21830': 'Medium'}",12b3da7e2245cea6f014107638b0bd723529d334,2023-11-12T22:19:04.7609769Z,12/11/2023,22:19:04
syd-jiraapp-t2.sa.internal,12b3da7e2245cea6f014107638b0bd723529d334,jdk,oracle,WindowsServer2019,10.0.17763.4974,Low,0,,"{'CVE-2023-22049': 'Low', 'CVE-2020-14779': 'Low', 'CVE-2023-21968': 'Low', 'CVE-2023-22006': 'Low', 'CVE-2022-21443': 'Low', 'CVE-2023-22036': 'Low', 'CVE-2021-35603': 'Low', 'CVE-2020-14798': 'Low', 'CVE-2020-14796': 'Low', 'CVE-2023-22045': 'Low', 'CVE-2021-2341': 'Low', 'CVE-2023-21843': 'Low', 'CVE-2020-14797': 'Low', 'CVE-2020-14782': 'Low', 'CVE-2020-14781': 'Low', 'CVE-2023-21938': 'Low', 'CVE-2023-21937': 'Low', 'CVE-2022-21619': 'Low', 'CVE-2022-21624': 'Low', 'CVE-2022-21248': 'Low', 'CVE-2022-39399': 'Low'}",12b3da7e2245cea6f014107638b0bd723529d334,2023-11-12T22:19:04.7609769Z,12/11/2023,22:19:04
syd-jiraapp-t2.sa.internal,12b3da7e2245cea6f014107638b0bd723529d334,jre,oracle,WindowsServer2019,10.0.17763.4974,Low,0,,"{'CVE-2023-22049': 'Low', 'CVE-2023-21968': 'Low', 'CVE-2022-21443': 'Low', 'CVE-2023-22045': 'Low', 'CVE-2023-21843': 'Low', 'CVE-2023-21938': 'Low', 'CVE-2023-21937': 'Low', 'CVE-2022-21619': 'Low', 'CVE-2022-21624': 'Low'}",12b3da7e2245cea6f014107638b0bd723529d334,2023-11-12T22:19:04.7609769Z,12/11/2023,22:19:04
syd-cpweb01s.sa.internal,4964b3e8bac7f8b426d0981b214f0a4402083bcb,sql_server_2016,microsoft,WindowsServer2019,10.0.17763.4974,Low,0,August 2017 Security Updates,{'CVE-2017-8516': 'Low'},4964b3e8bac7f8b426d0981b214f0a4402083bcb,2023-11-12T21:43:05.132023Z,12/11/2023,21:43:05
syd-cpweb01s.sa.internal,4964b3e8bac7f8b426d0981b214f0a4402083bcb,visual_studio_2022,microsoft,WindowsServer2019,10.0.17763.4974,Medium,0,,{'CVE-2022-39253': 'Medium'},4964b3e8bac7f8b426d0981b214f0a4402083bcb,2023-11-12T21:43:05.132023Z,12/11/2023,21:43:05
syd-cpweb01s.sa.internal,4964b3e8bac7f8b426d0981b214f0a4402083bcb,sql_server_2016,microsoft,WindowsServer2019,10.0.17763.4974,Critical,0,August 2018 Security Updates,{'CVE-2018-8273': 'Critical'},4964b3e8bac7f8b426d0981b214f0a4402083bcb,2023-11-12T21:43:05.132023Z,12/11/2023,21:43:05
syd-cpweb01s.sa.internal,4964b3e8bac7f8b426d0981b214f0a4402083bcb,sql_server_2016,microsoft,WindowsServer2019,10.0.17763.4974,High,0,July 2019 Security Updates,{'CVE-2019-1068': 'High'},4964b3e8bac7f8b426d0981b214f0a4402083bcb,2023-11-12T21:43:05.132023Z,12/11/2023,21:43:05
syd-cpweb01s.sa.internal,4964b3e8bac7f8b426d0981b214f0a4402083bcb,.net_core,microsoft,WindowsServer2019,10.0.17763.4974,Critical,1,,{'CVE-2020-1147': 'Critical'},4964b3e8bac7f8b426d0981b214f0a4402083bcb,2023-11-12T21:43:05.132023Z,12/11/2023,21:43:05
syd-cpweb01s.sa.internal,4964b3e8bac7f8b426d0981b214f0a4402083bcb,odbc,microsoft,WindowsServer2019,10.0.17763.4974,Medium,0,,{'CVE-2023-36728': 'Medium'},4964b3e8bac7f8b426d0981b214f0a4402083bcb,2023-11-12T21:43:05.132023Z,12/11/2023,21:43:05
syd-cpweb01s.sa.internal,4964b3e8bac7f8b426d0981b214f0a4402083bcb,.net,microsoft,WindowsServer2019,10.0.17763.4974,Medium,0,,"{'CVE-2023-36799': 'Medium', 'CVE-2022-24512': 'Medium', 'CVE-2020-8927': 'Medium'}",4964b3e8bac7f8b426d0981b214f0a4402083bcb,2023-11-12T21:43:05.132023Z,12/11/2023,21:43:05
syd-cpweb01s.sa.internal,4964b3e8bac7f8b426d0981b214f0a4402083bcb,visual_studio_2022,microsoft,WindowsServer2019,10.0.17763.4974,High,0,,"{'CVE-2022-38013': 'High', 'CVE-2022-41119': 'High', 'CVE-2022-41032': 'High'}",4964b3e8bac7f8b426d0981b214f0a4402083bcb,2023-11-12T21:43:05.132023Z,12/11/2023,21:43:05
syd-cpweb01s.sa.internal,4964b3e8bac7f8b426d0981b214f0a4402083bcb,asp.net_core,microsoft,WindowsServer2019,10.0.17763.4974,High,0,,"{'CVE-2019-1302': 'High', 'CVE-2018-8409': 'High', 'CVE-2019-0548': 'High', 'CVE-2020-0603': 'High', 'CVE-2020-1045': 'High', 'CVE-2020-1597': 'High', 'CVE-2021-43877': 'High'}",4964b3e8bac7f8b426d0981b214f0a4402083bcb,2023-11-12T21:43:05.132023Z,12/11/2023,21:43:05
